rab.all	rab.win.Bottom.decile	rab.win.Top.decile	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
60	2.94298297504251	2.60317813826254	3.26107173236937	0.348812322922036	1.86626962259163	-2.74085419091854	4.58825265218289	0.275796377975548	5.44675257855436	0.181203438674095	-2.7179983208301	5.06285833558738	0.414519910794836	0.269352535330288	0.90135778559914	0.376666654166828	0.956279863360236
159	-0.185950395348443	-0.520134252934533	0.23109823273712	0.761599009029358	3.61352756656826	-7.78649627540076	7.13959858153299	0.467909761453246	9.82712667972056	0.180899614836024	-4.35502302317646	5.22899489802561	0.395784548858287	0.544589584455254	0.959017693323036	0.276158172728675	0.909329384106615
278	-4.74236949974008	-4.26629450844412	-5.10206372104394	-0.875906479823096	4.11921515243031	-10.5816341904315	7.91494648562908	0.69185745559973	13.2721071156974	-0.179560320194181	-5.35643117278943	3.37766328943081	0.404687505030646	0.39611366255023	0.855852828427595	0.388281597444594	0.875439892341227
12	5.47233060072478	5.21908811060892	5.69972258752844	0.379779107898952	2.22285413318629	-3.68171094193672	3.93634549525802	0.317335627249149	4.48805587493664	0.179480880108006	-3.09076609982153	3.95433949948673	0.413281254547535	0.404654743403127	0.944725558327125	0.394582386580667	0.968197308073607
246	-3.16187812670159	-2.61349650312005	-3.75326263753392	-1.00233613384208	5.00442276398977	-11.856368507036	8.59683904068779	0.982378872066841	14.2929548679025	-0.177841311183824	-4.49724030428696	2.75312651708297	0.40859375480991	0.360265683813492	0.858056738976935	0.393896787922759	0.913564017648859
107	2.08700215837959	1.8957727091083	2.17102645071806	0.42506798363334	2.25506714917058	-2.79393040967633	4.78128618113075	0.248501270644472	4.75961792871897	0.175100908319595	-3.64459008965155	6.05034002731074	0.417642471121814	0.381183616071539	0.936612808966906	0.400243872346934	0.963722250268937
9	5.16374823690994	5.63916637465014	4.96480211602437	-0.420013491477952	2.1253160002261	-3.79598378906556	4.30959536531457	0.323900983959803	5.37457950114173	-0.174018104509296	-4.77636606788542	3.4472858614996	0.412500004591081	0.545751874697778	0.96346962503701	0.34285513329711	0.959179680499139
162	-0.136090477713922	-0.417377595144437	0.153684482129265	0.554504357691108	2.77935831350738	-6.0291137811224	5.48863149924061	0.461404506506428	7.33007169876104	0.172103043698345	-3.71063992288206	4.19142852774553	0.406713509982405	0.571030988379099	0.95841588703812	0.3937086562311	0.954551197548305
188	-0.927695901446709	-0.601498530557908	-1.19930526187859	-0.602803590171936	3.06476548636296	-8.72256530492793	6.14762598949878	0.486017681168913	11.0482732953682	-0.168624365251822	-5.66636414554163	3.10574320355435	0.398907109177772	0.372308127734108	0.896417613169197	0.332338043909023	0.926126908444522
139	-0.346149264094532	-0.129911798063612	-0.568375683174863	-0.63164671950029	3.34158745112892	-11.9906063856875	4.12355911422332	0.389418094494514	11.5206211264868	-0.167796994336317	-9.53977806749552	3.2008647104212	0.378906256542918	0.0929003326537842	0.702784421736921	0.255646725195091	0.882667582356875
152	-2.85539131163499	-2.40053954879482	-3.28236669204865	-1.2290974672708	6.21542865149924	-12.3098596224918	10.060945018018	1.10582954571431	15.3464052494492	-0.167305258912867	-4.39321033086231	2.90942818938414	0.412177990550335	0.363974426661253	0.895048627488197	0.39897394757762	0.942132492635439
261	-4.60994334854927	-4.84760072519905	-4.31789472298211	0.851566937948492	4.51683927443512	-8.87003909115911	10.2590304170891	0.729885186714467	14.3799712245776	0.166516982144695	-3.77224766916993	4.07712589042013	0.419531254201679	0.409170792723318	0.866664996716364	0.403556201363208	0.894592045978904
296	-4.83196188372387	-4.43344614804093	-5.25713064860726	-0.778245052593146	4.12331948880966	-9.3948412700924	8.64455119077178	0.699034929854629	12.7100820094737	-0.165926828556942	-4.38699227801557	3.82544701166111	0.41093750467839	0.425020017485843	0.882468051419965	0.411627349887328	0.885557422308413
195	-1.75468925493742	-2.14070891742058	-1.51666464108812	0.709700012239685	3.7043374423366	-6.47790143201355	9.12339781286887	0.531139305592747	11.3894301802716	0.165152940347144	-3.43659065092397	6.31216959568677	0.405468754986342	0.283049278788206	0.844923761718593	0.367741892088237	0.926628745184478
161	0.361485180746715	0.658738357291804	-0.201169678074796	-0.613336970921533	3.23025895334436	-7.73131751175143	7.27938873457392	0.464271906205512	10.857716093986	-0.1626290412538	-5.02187290983219	4.14400542498262	0.416406254374059	0.536735167348459	0.949764357228504	0.396661821295586	0.954920636237133
229	0.126837707390335	0.374696074897742	-0.126909336052113	-0.404429684697684	1.99070574469785	-4.48752197991214	4.50200954655506	0.324666011407939	6.53438966270375	-0.159200362249188	-4.05431522346717	4.02702423933316	0.414519910794836	0.591626425956932	0.955433653738753	0.370891031691264	0.940360492612159
