rab.all	rab.win.Explained	rab.win.Unexplained	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
234	-2.3998556905594	-2.4313402769693	-2.37293101558808	-0.0268330365594611	4.63237113202195	-10.2047763026788	8.6842183282066	0.734367720745898	13.4280436645037	-0.00542723044987765	-4.28853295076472	3.68196297061406	0.496848451650308	0.56154158098227	0.924757312355088	0.676337919514368	0.940272791153168
108	1.91526026373676	1.90826978574871	1.91724989615734	0.0125914902106752	2.12109744147082	-3.69803987470637	4.16718014577303	0.35108729988117	4.83142877547232	0.00514099348615292	-3.73984471623886	4.01351664128581	0.49725877194699	0.710065397235159	0.961008161944344	0.817538425222271	0.968085721780854
199	-0.335314387574762	-0.345796128110206	-0.320290222487177	-0.0158353820801835	3.14130795281291	-6.17428661728854	6.45265190181502	0.581005358653436	8.41185194884492	-0.00420106195328445	-3.8529875645637	3.90034959888185	0.497944642380636	0.731590085306522	0.961598424355278	0.77763184723389	0.962883516027852
133	0.706208644407088	0.638997976867945	0.747758784094225	0.0116706258395363	2.6059584585492	-5.31622295900769	5.04883378960215	0.427270652632669	6.45523350041368	0.00407614273611055	-3.92791270372795	3.95821414936471	0.49725877194699	0.848408151245589	0.978942253457358	0.815270037718319	0.966377390072677
299	-5.05842924411251	-5.07129146077704	-5.04652194103959	0.0203832515380817	4.45240529344716	-9.95023446004236	10.3247576647284	0.806481932369772	14.0019152353412	0.00390564331299661	-3.90337458470276	4.28055861508138	0.497944642380636	0.531322698189896	0.903768028645828	0.517120896650428	0.895938932899689
167	0.582294745881539	0.640440832112596	0.51800515355175	-0.0100698709307716	2.40547422640504	-4.8997064976015	4.83723606219681	0.412614086274926	6.55878594122301	-0.00310590630429763	-3.9648207864365	4.21977511533139	0.498218690063217	0.807049339399702	0.973698720611254	0.802182202399241	0.965536295309113
188	-0.783691606390347	-0.767345727199111	-0.790717441024876	-0.00734896277944408	3.73415989421295	-7.68860242974876	7.98850076927989	0.56786531913524	11.2851259675913	-0.00229526051274815	-3.94386817452269	4.28569555410416	0.498903508778796	0.719144217098611	0.95684817316645	0.735543030739702	0.954230832100848
295	-4.51368570465122	-4.52116043071332	-4.50812283978779	-0.00861906127286449	4.58894034999723	-10.2098966401483	9.6111718169607	0.802908422340756	14.2256027550965	-0.00216446005410551	-3.90010696754894	4.02989415567517	0.499177631584098	0.560323257441675	0.925411798710806	0.578060749332015	0.917233600714708
240	-2.78096422307704	-2.83519003805223	-2.73375622191678	0.00680726181221303	4.68208410504738	-9.49566481766847	10.5691274375658	0.782836521555564	13.8623695030433	0.0018019510773265	-3.91537670869934	4.08160721069964	0.499177631584098	0.630202835535632	0.940424452728424	0.668765484350722	0.940245991237884
41	4.02196170397671	4.01126832367978	4.02923166986405	-0.0037546886809583	2.02602835079096	-3.74171563342492	3.35487213577181	0.325535499521839	4.59232116047153	-0.001396250889644	-3.75372390394766	3.33590315317382	0.499314880793546	0.834424312132767	0.978131689025043	0.90535381546063	0.983259578524295
78	2.68792633230062	2.7619140352214	2.63056515860643	-0.00064866349741699	2.02455692424716	-4.02861600632608	3.79885696226486	0.329424039596677	4.92914854441237	-0.00029602613666029	-3.88496802626515	3.84040990837876	0.499862976158709	0.863686511968245	0.980875488878343	0.871135139782163	0.978973401022682
82	1.49695212740897	1.48441584904654	1.50735521770932	0.000403851508542274	2.50058252976442	-6.03400271618937	5.54159347694973	0.322345411067654	7.84910215514558	0.000100786430528745	-6.09390728120605	4.89612589962677	0.499862976158709	0.662083620626507	0.951985070454474	0.811927115979582	0.967976433769789
